0	1	2	3	4	5
chr1	3768496	3768846	AT1G11250_1	1	+
chr1	3790567	3790917	AT1G11280_1	1	-
chr1	3793814	3794164	AT1G11290_1	1	-
chr1	3794067	3794417	AT1G11300_1	1	+
chr1	3822696	3823046	AT1G11360_1	1	-
chr1	3824943	3825293	AT1G11362_1	1	-
chr1	3832375	3832725	AT1G11380_1	1	+
chr1	3837294	3837644	AT1G11390_1	1	-
chr1	3837625	3837975	AT1G11400_1	1	+
chr1	3846698	3847048	AT1G11420_1	1	-
chr1	3847015	3847365	AT1G11430_1	1	+
chr1	3849066	3849416	AT1G11440_1	1	+
chr1	3852992	3853342	AT1G11450_1	1	+
chr1	3856678	3857028	AT1G11460_1	1	+
chr1	3862187	3862537	AT1G11475_1	1	+
chr1	3866675	3867025	AT1G11480_1	1	-
chr1	3874237	3874587	AT1G11530_1	1	+
chr1	3876929	3877279	AT1G11540_1	1	-
chr1	3880105	3880455	AT1G11545_1	1	-
chr1	3892329	3892679	AT1G11590_1	1	+
chr1	3897739	3898089	AT1G11593_1	1	+
chr1	3901766	3902116	AT1G11600_1	1	+
chr1	3919021	3919371	AT1G11655_1	1	+
chr1	3920296	3920646	AT1G11660_1	1	+
chr1	3931337	3931687	AT1G11670_1	1	-
chr1	3938331	3938681	AT1G11680_1	1	+
chr1	3948469	3948819	AT1G11710_1	1	+
chr1	3951156	3951506	AT1G11720_1	1	+
chr1	3963438	3963788	AT1G11740_1	1	-
chr1	3973035	3973385	AT1G11760_1	1	-
chr1	3975412	3975762	AT1G11770_1	1	+
chr1	3978950	3979300	AT1G11780_1	1	-
chr1	3980681	3981031	AT1G11785_1	1	-
chr1	3987001	3987351	AT1G11800_1	1	-
chr1	3995161	3995511	AT1G11840_1	1	+
chr1	3998948	3999298	AT1G11850_1	1	+
chr1	4001159	4001509	AT1G11860_1	1	+
chr1	4003589	4003939	AT1G11870_1	1	+
chr1	4010528	4010878	AT1G11890_1	1	+
chr1	4014445	4014795	AT1G11900_1	1	-
chr1	4014599	4014949	AT1G11905_1	1	+
chr1	4028520	4028870	AT1G11930_1	1	+
chr1	4033818	4034168	AT1G11940_1	1	-
chr1	4038495	4038845	AT1G11950_1	1	-
chr1	4045334	4045684	AT1G11980_1	1	+
chr1	4055956	4056306	AT1G12010_1	1	+
chr1	4063086	4063436	AT1G12020_1	1	-
chr1	4069873	4070223	AT1G12040_1	1	+
chr1	4076049	4076399	AT1G12060_1	1	+
chr1	4077826	4078176	AT1G12064_1	1	-
chr1	4080089	4080439	AT1G12070_1	1	-
chr1	4083956	4084306	AT1G12080_1	1	+
chr1	4090396	4090746	AT1G12090_1	1	-
chr1	4095005	4095355	AT1G12100_1	1	+
chr1	4118316	4118666	AT1G12130_1	1	+
chr1	4121118	4121468	AT1G12140_1	1	+
chr1	4125417	4125767	AT1G12150_1	1	-
chr1	4130145	4130495	AT1G12180_1	1	+
chr1	4137282	4137632	AT1G12200_1	1	+
chr1	4144691	4145041	AT1G12220_1	1	+
chr1	4147783	4148133	AT1G12230_1	1	+
chr1	4153401	4153751	AT1G12240_1	1	+
chr1	4159016	4159366	AT1G12250_1	1	+
chr1	4163985	4164335	AT1G12260_1	1	-
chr1	4171824	4172174	AT1G12270_1	1	+
chr1	4185900	4186250	AT1G12300_1	1	-
chr1	4187776	4188126	AT1G12310_1	1	-
chr1	4189104	4189454	AT1G12320_1	1	+
chr1	4208700	4209050	AT1G12370_1	1	-
chr1	4216854	4217204	AT1G12380_1	1	-
chr1	4219941	4220291	AT1G12390_1	1	+
chr1	4221665	4222015	AT1G12400_1	1	+
chr1	4222781	4223131	AT1G12410_1	1	+
chr1	4228877	4229227	AT1G12420_1	1	-
chr1	4238509	4238859	AT1G12430_1	1	-
chr1	4244038	4244388	AT1G12450_1	1	+
chr1	4250758	4251108	AT1G12470_1	1	+
chr1	4260492	4260842	AT1G12490_1	1	+
chr1	4268650	4269000	AT1G12520_1	1	-
chr1	4270561	4270911	AT1G12530_1	1	-
chr1	4274384	4274734	AT1G12550_1	1	+
chr1	4276254	4276604	AT1G12560_1	1	+
chr1	4280558	4280908	AT1G12570_1	1	-
chr1	4282653	4283003	AT1G12580_1	1	+
chr1	4290763	4291113	AT1G12610_1	1	-
chr1	4298657	4299007	AT1G12630_1	1	+
chr1	4305472	4305822	AT1G12640_1	1	-
chr1	4310687	4311037	AT1G12663_1	1	+
chr1	4318116	4318466	AT1G12672_1	1	+
chr1	4334365	4334715	AT1G12730_1	1	+
chr1	4342031	4342381	AT1G12740_1	1	+
chr1	4348076	4348426	AT1G12750_1	1	-
chr1	4357973	4358323	AT1G12780_1	1	-
chr1	4365071	4365421	AT1G12800_1	1	-
chr1	4366358	4366708	AT1G12805_1	1	+
chr1	4367044	4367394	AT1G12810_1	1	+
chr1	4371042	4371392	AT1G12820_1	1	-
chr1	4374896	4375246	AT1G12830_1	1	-
chr1	4375268	4375618	AT1G12840_1	1	+
chr1	4381353	4381703	AT1G12850_1	1	-
chr1	4381992	4382342	AT1G12855_1	1	+
chr1	4391437	4391787	AT1G12890_1	1	+
chr1	4394060	4394410	AT1G12900_1	1	-
chr1	4397899	4398249	AT1G12920_1	1	-
chr1	4429468	4429818	AT1G12980_1	1	+
chr1	4443442	4443792	AT1G13020_1	1	-
chr1	4450246	4450596	AT1G13050_1	1	+
chr1	4458915	4459265	AT1G13080_1	1	+
chr1	4461555	4461905	AT1G13090_1	1	+
chr1	4466969	4467319	AT1G13110_1	1	+
chr1	4474444	4474794	AT1G13130_1	1	+
chr1	4484336	4484686	AT1G13160_1	1	+
chr1	4492275	4492625	AT1G13170_1	1	-
chr1	4494777	4495127	AT1G13180_1	1	+
chr1	4503327	4503677	AT1G13195_1	1	-
chr1	4525814	4526164	AT1G13245_1	1	-
chr1	4529812	4530162	AT1G13250_1	1	-
chr1	4542056	4542406	AT1G13260_1	1	+
chr1	4544702	4545052	AT1G13270_1	1	+
chr1	4547284	4547634	AT1G13280_1	1	+
chr1	4556647	4556997	AT1G13300_1	1	+
chr1	4567492	4567842	AT1G13320_1	1	-
chr1	4567684	4568034	AT1G13330_1	1	+
chr1	4570838	4571188	AT1G13340_1	1	-
chr1	4577652	4578002	AT1G13360_1	1	-
chr1	4588362	4588712	AT1G13370_1	1	-
chr1	4590160	4590510	AT1G13380_1	1	-
chr1	4593357	4593707	AT1G13390_1	1	-
chr1	4604590	4604940	AT1G13420_1	1	+
chr1	4606265	4606615	AT1G13430_1	1	+
chr1	4610314	4610664	AT1G13440_1	1	-
chr1	4615597	4615947	AT1G13460_1	1	+
chr1	4623819	4624169	AT1G13480_1	1	-
chr1	4630486	4630836	AT1G13510_1	1	-
chr1	4632998	4633348	AT1G13520_1	1	-
chr1	4634950	4635300	AT1G13530_1	1	-
chr1	4638079	4638429	AT1G13550_1	1	-
chr1	4646674	4647024	AT1G13580_1	1	-
chr1	4647675	4648025	AT1G13590_1	1	+
chr1	4651237	4651587	AT1G13600_1	1	-
chr1	4658322	4658672	AT1G13605_1	1	+
chr1	4660460	4660810	AT1G13607_1	1	+
chr1	4662468	4662818	AT1G13609_1	1	+
chr1	4665777	4666127	AT1G13610_1	1	-
chr1	4668170	4668520	AT1G13620_1	1	+
chr1	4673977	4674327	AT1G13635_1	1	+
chr1	4681845	4682195	AT1G13650_1	1	-
chr1	4687903	4688253	AT1G13670_1	1	+
chr1	4690184	4690534	AT1G13680_1	1	+
chr1	4693079	4693429	AT1G13690_1	1	+
chr1	4696143	4696493	AT1G13700_1	1	-
chr1	4704423	4704773	AT1G13710_1	1	-
chr1	4719009	4719359	AT1G13755_1	1	-
chr1	4721141	4721491	AT1G13760_1	1	-
chr1	4721442	4721792	AT1G13770_1	1	+
chr1	4740787	4741137	AT1G13830_1	1	-
chr1	4746660	4747010	AT1G13860_1	1	-
chr1	4748391	4748741	AT1G13870_1	1	-
chr1	4751238	4751588	AT1G13890_1	1	+
chr1	4755325	4755675	AT1G13900_1	1	-
chr1	4755620	4755970	AT1G13910_1	1	+
chr1	4760791	4761141	AT1G13930_1	1	+
chr1	4766564	4766914	AT1G13940_1	1	-
chr1	4776280	4776630	AT1G13960_1	1	+
chr1	4810199	4810549	AT1G14040_1	1	+
chr1	4818195	4818545	AT1G14070_1	1	+
chr1	4822251	4822601	AT1G14080_1	1	+
chr1	4834833	4835183	AT1G14120_1	1	-
chr1	4839382	4839732	AT1G14140_1	1	-
chr1	4841487	4841837	AT1G14160_1	1	-
chr1	4846911	4847261	AT1G14180_1	1	+
chr1	4852321	4852671	AT1G14190_1	1	+
chr1	4854949	4855299	AT1G14200_1	1	-
chr1	4857775	4858125	AT1G14210_1	1	-
chr1	4859379	4859729	AT1G14220_1	1	-
chr1	4861023	4861373	AT1G14230_1	1	+
chr1	4864713	4865063	AT1G14240_1	1	+
chr1	4868201	4868551	AT1G14250_1	1	+
chr1	4872605	4872955	AT1G14260_1	1	+
chr1	4877376	4877726	AT1G14280_1	1	+
chr1	4881699	4882049	AT1G14290_1	1	-
chr1	4887718	4888068	AT1G14315_1	1	-
chr1	4892000	4892350	AT1G14330_1	1	-
chr1	4908119	4908469	AT1G14350_1	1	+
chr1	4912872	4913222	AT1G14360_1	1	-
chr1	4923979	4924329	AT1G14390_1	1	+
chr1	4928359	4928709	AT1G14400_1	1	-
chr1	4933264	4933614	AT1G14420_1	1	-
chr1	4933962	4934312	AT1G14430_1	1	+
chr1	4940526	4940876	AT1G14440_1	1	-
chr1	4948094	4948444	AT1G14455_1	1	-
chr1	4952695	4953045	AT1G14460_1	1	-
chr1	4953809	4954159	AT1G14470_1	1	+
chr1	4960065	4960415	AT1G14500_1	1	+
chr1	4964105	4964455	AT1G14510_1	1	-
chr1	4969756	4970106	AT1G14520_1	1	-
chr1	4975454	4975804	AT1G14540_1	1	-
chr1	4983309	4983659	AT1G14570_1	1	+
chr1	4989313	4989663	AT1G14580_1	1	+
chr1	5000407	5000757	AT1G14590_1	1	-
chr1	5019705	5020055	AT1G14630_1	1	+
chr1	5042242	5042592	AT1G14685_1	1	+
chr1	5058470	5058820	AT1G14700_1	1	+
chr1	5064779	5065129	AT1G14710_1	1	-
chr1	5068383	5068733	AT1G14720_1	1	-
chr1	5072856	5073206	AT1G14730_1	1	+
chr1	5077539	5077889	AT1G14740_1	1	-
chr1	5082238	5082588	AT1G14750_1	1	-
chr1	5083491	5083841	AT1G14755_1	1	+
chr1	5084985	5085335	AT1G14760_1	1	-
chr1	5090741	5091091	AT1G14780_1	1	+
chr1	5097768	5098118	AT1G14790_1	1	-
chr1	5104438	5104788	AT1G14810_1	1	-
chr1	5111392	5111742	AT1G14830_1	1	-
chr1	5115211	5115561	AT1G14840_1	1	-
chr1	5129271	5129621	AT1G14870_1	1	-
chr1	5133466	5133816	AT1G14880_1	1	-
chr1	5136804	5137154	AT1G14890_1	1	+
chr1	5139130	5139480	AT1G14900_1	1	-
chr1	5143434	5143784	AT1G14910_1	1	-
chr1	5152833	5153183	AT1G14930_1	1	-
chr1	5157976	5158326	AT1G14950_1	1	-
chr1	5159830	5160180	AT1G14960_1	1	-
chr1	5166432	5166782	AT1G14980_1	1	-
chr1	5170956	5171306	AT1G15010_1	1	+
chr1	5175972	5176322	AT1G15020_1	1	-
chr1	5181138	5181488	AT1G15040_1	1	-
chr1	5182789	5183139	AT1G15050_1	1	-
chr1	5186639	5186989	AT1G15060_1	1	-
chr1	5198765	5199115	AT1G15110_1	1	+
chr1	5204353	5204703	AT1G15125_1	1	+
chr1	5209655	5210005	AT1G15130_1	1	-
chr1	5220383	5220733	AT1G15170_1	1	+
chr1	5224160	5224510	AT1G15180_1	1	+
chr1	5236542	5236892	AT1G15210_1	1	-
chr1	5242976	5243326	AT1G15230_1	1	-
chr1	5249573	5249923	AT1G15260_1	1	+
chr1	5264698	5265048	AT1G15290_1	1	-
chr1	5271784	5272134	AT1G15310_1	1	-
chr1	5274095	5274445	AT1G15330_1	1	+
chr1	5279623	5279973	AT1G15350_1	1	-
chr1	5283286	5283636	AT1G15360_1	1	+
chr1	5290495	5290845	AT1G15380_1	1	+
chr1	5293014	5293364	AT1G15385_1	1	-
chr1	5296613	5296963	AT1G15400_1	1	-
chr1	5298073	5298423	AT1G15410_1	1	+
chr1	5304067	5304417	AT1G15430_1	1	+
chr1	5313846	5314196	AT1G15460_1	1	-
chr1	5315256	5315606	AT1G15470_1	1	+
chr1	5338075	5338425	AT1G15520_1	1	-
chr1	5345915	5346265	AT1G15550_1	1	-
chr1	5361769	5362119	AT1G15570_1	1	+
chr1	5366244	5366594	AT1G15580_1	1	-
chr1	5380862	5381212	AT1G15660_1	1	+
chr1	5389784	5390134	AT1G15670_1	1	+
chr1	5398746	5399096	AT1G15690_1	1	+
chr1	5405777	5406127	AT1G15720_1	1	+
chr1	5409712	5410062	AT1G15730_1	1	-
chr1	5410661	5411011	AT1G15740_1	1	+
chr1	5425445	5425795	AT1G15760_1	1	+
chr1	5429332	5429682	AT1G15772_1	1	-
chr1	5443432	5443782	AT1G15800_1	1	-
chr1	5447511	5447861	AT1G15820_1	1	-
chr1	5451138	5451488	AT1G15840_1	1	+
chr1	5454534	5454884	AT1G15860_1	1	+
chr1	5456837	5457187	AT1G15870_1	1	+
chr1	5460099	5460449	AT1G15880_1	1	-
chr1	5460347	5460697	AT1G15885_1	1	+
chr1	5461092	5461442	AT1G15890_1	1	+
chr1	5464071	5464421	AT1G15900_1	1	+
chr1	5469130	5469480	AT1G15920_1	1	+
chr1	5473303	5473653	AT1G15940_1	1	+
chr1	5478535	5478885	AT1G15950_1	1	+
chr1	5484856	5485206	AT1G15960_1	1	-
chr1	5489049	5489399	AT1G15980_1	1	+
chr1	5497472	5497822	AT1G16010_1	1	-
chr1	5501636	5501986	AT1G16022_1	1	-
chr1	5504157	5504507	AT1G16030_1	1	-
chr1	5508272	5508622	AT1G16060_1	1	+
chr1	5513644	5513994	AT1G16070_1	1	-
chr1	5514166	5514516	AT1G16080_1	1	+
chr1	5525240	5525590	AT1G16130_1	1	+
chr1	5532145	5532495	AT1G16150_1	1	+
chr1	5535635	5535985	AT1G16160_1	1	+
chr1	5539505	5539855	AT1G16170_1	1	-
chr1	5542889	5543239	AT1G16190_1	1	+
chr1	5547253	5547603	AT1G16210_1	1	-
chr1	5561862	5562212	AT1G16260_1	1	-
chr1	5580604	5580954	AT1G16320_1	1	+
chr1	5587211	5587561	AT1G16330_1	1	-
chr1	5590381	5590731	AT1G16340_1	1	-
chr1	5590653	5591003	AT1G16350_1	1	+
chr1	5596434	5596784	AT1G16370_1	1	+
chr1	5602618	5602968	AT1G16390_1	1	+
chr1	5604908	5605258	AT1G16400_1	1	+
chr1	5613586	5613936	AT1G16420_1	1	-
chr1	5622549	5622899	AT1G16470_1	1	+
chr1	5630641	5630991	AT1G16490_1	1	-
chr1	5638783	5639133	AT1G16500_1	1	+
chr1	5645023	5645373	AT1G16510_1	1	-
chr1	5648509	5648859	AT1G16520_1	1	+
chr1	5652638	5652988	AT1G16530_1	1	-
chr1	5668133	5668483	AT1G16560_1	1	+
chr1	5673349	5673699	AT1G16570_1	1	-
chr1	5686347	5686697	AT1G16640_1	1	+
chr1	5697077	5697427	AT1G16670_1	1	+
chr1	5711887	5712237	AT1G16705_1	1	+
chr1	5714014	5714364	AT1G16710_1	1	+
chr1	5727128	5727478	AT1G16730_1	1	-
chr1	5731619	5731969	AT1G16750_1	1	-
chr1	5744302	5744652	AT1G16790_1	1	+
chr1	5758023	5758373	AT1G16820_1	1	-
chr1	5758530	5758880	AT1G16825_1	1	+
chr1	5763822	5764172	AT1G16840_1	1	-
chr1	5765400	5765750	AT1G16850_1	1	-
chr1	5767092	5767442	AT1G16858_1	1	+
chr1	5767092	5767442	AT1G16860_1	1	+
chr1	5775440	5775790	AT1G16880_1	1	+
chr1	5782168	5782518	AT1G16900_1	1	-
chr1	5783588	5783938	AT1G16905_1	1	-
chr1	5789463	5789813	AT1G16930_1	1	+
chr1	5799632	5799982	AT1G16960_1	1	+
chr1	5819934	5820284	AT1G17020_1	1	+
chr1	5824633	5824983	AT1G17040_1	1	+
chr1	5835112	5835462	AT1G17060_1	1	-
chr1	5841348	5841698	AT1G17080_1	1	-
chr1	5844493	5844843	AT1G17100_1	1	+
chr1	5850628	5850978	AT1G17110_1	1	-
chr1	5858199	5858549	AT1G17140_1	1	-
chr1	5863752	5864102	AT1G17147_1	1	-
chr1	5871893	5872243	AT1G17180_1	1	+
chr1	5875123	5875473	AT1G17190_1	1	+
chr1	5878196	5878546	AT1G17200_1	1	+
chr1	5884905	5885255	AT1G17220_1	1	+
chr1	5895194	5895544	AT1G17235_1	1	+
chr1	5898511	5898861	AT1G17240_1	1	-
chr1	5922524	5922874	AT1G17290_1	1	+
chr1	5926552	5926902	AT1G17300_1	1	+
chr1	5929658	5930008	AT1G17330_1	1	+
chr1	5940168	5940518	AT1G17345_1	1	+
chr1	5954628	5954978	AT1G17370_1	1	-
chr1	5977160	5977510	AT1G17420_1	1	+
chr1	5982016	5982366	AT1G17430_1	1	+
chr1	5997088	5997438	AT1G17455_1	1	+
chr1	6007941	6008291	AT1G17480_1	1	-
chr1	6038376	6038726	AT1G17560_1	1	-
chr1	6038994	6039344	AT1G17580_1	1	+
chr1	6052290	6052640	AT1G17590_1	1	-
chr1	6069076	6069426	AT1G17640_1	1	-
chr1	6071699	6072049	AT1G17650_1	1	-
chr1	6074312	6074662	AT1G17665_1	1	-
chr1	6088046	6088396	AT1G17690_1	1	-
chr1	6089263	6089613	AT1G17700_1	1	+
chr1	6091778	6092128	AT1G17710_1	1	-
chr1	6098864	6099214	AT1G17730_1	1	+
chr1	6100868	6101218	AT1G17745_1	1	+
chr1	6123406	6123756	AT1G17780_1	1	+
chr1	6135038	6135388	AT1G17820_1	1	-
chr1	6138060	6138410	AT1G17830_1	1	-
chr1	6149050	6149400	AT1G17860_1	1	+
chr1	6153702	6154052	AT1G17880_1	1	-
chr1	6155499	6155849	AT1G17890_1	1	-
chr1	6172886	6173236	AT1G17440_1	1	-
chr1	6177366	6177716	AT1G17950_1	1	+
chr1	6183559	6183909	AT1G17960_1	1	-
chr1	6184901	6185251	AT1G17970_1	1	+
chr1	6193528	6193878	AT1G17990_1	1	-
chr1	6195878	6196228	AT1G18000_1	1	-
chr1	6202091	6202441	AT1G18020_1	1	+
chr1	6218068	6218418	AT1G18070_1	1	-
chr1	6224253	6224603	AT1G18090_1	1	+
chr1	6241192	6241542	AT1G18140_1	1	-
chr1	6261206	6261556	AT1G18190_1	1	-
chr1	6277786	6278136	AT1G18250_1	1	-
chr1	6281846	6282196	AT1G18260_1	1	-
chr1	6293579	6293929	AT1G18270_1	1	-
chr1	6294089	6294439	AT1G18280_1	1	+
chr1	6297113	6297463	AT1G18290_1	1	+
chr1	6299436	6299786	AT1G18300_1	1	+
chr1	6304014	6304364	AT1G18320_1	1	+
chr1	6311025	6311375	AT1G18335_1	1	-
chr1	6315400	6315750	AT1G18350_1	1	+
chr1	6319101	6319451	AT1G18360_1	1	-
chr1	6324051	6324401	AT1G18370_1	1	-
chr1	6327116	6327466	AT1G18390_1	1	+
chr1	6331147	6331497	AT1G18400_1	1	+
chr1	6342221	6342571	AT1G18410_1	1	-
chr1	6352263	6352613	AT1G18460_1	1	+
chr1	6361381	6361731	AT1G18480_1	1	+
chr1	6362992	6363342	AT1G18485_1	1	+
chr1	6366839	6367189	AT1G18490_1	1	+
chr1	6369015	6369365	AT1G18500_1	1	+
chr1	6376448	6376798	AT1G18530_1	1	+
chr1	6384143	6384493	AT1G18550_1	1	-
chr1	6385154	6385504	AT1G18560_1	1	+
chr1	6389148	6389498	AT1G18570_1	1	+
chr1	6395711	6396061	AT1G18580_1	1	+
chr1	6405451	6405801	AT1G18610_1	1	+
chr1	6409721	6410071	AT1G18620_1	1	+
chr1	6418391	6418741	AT1G18640_1	1	-
chr1	6420224	6420574	AT1G18650_1	1	-
chr1	6420872	6421222	AT1G18660_1	1	+
chr1	6430543	6430893	AT1G18670_1	1	-
chr1	6450343	6450693	AT1G18710_1	1	+
chr1	6460351	6460701	AT1G18730_1	1	+
chr1	6463743	6464093	AT1G18740_1	1	+
chr1	6466493	6466843	AT1G18750_1	1	+
chr1	6474590	6474940	AT1G18773_1	1	+
chr1	6478897	6479247	AT1G18790_1	1	-
chr1	6483345	6483695	AT1G18800_1	1	-
chr1	6486781	6487131	AT1G18810_1	1	-
chr1	6488980	6489330	AT1G18830_1	1	+
chr1	6496236	6496586	AT1G18835_1	1	-
chr1	6503898	6504248	AT1G18840_1	1	-
chr1	6508619	6508969	AT1G18860_1	1	+
chr1	6515175	6515525	AT1G18870_1	1	+
chr1	6520502	6520852	AT1G18880_1	1	+
chr1	6528733	6529083	AT1G18900_1	1	+
chr1	6543544	6543894	AT1G18940_1	1	+
chr1	6546057	6546407	AT1G18950_1	1	+
chr1	6552593	6552943	AT1G18960_1	1	+
chr1	6555129	6555479	AT1G18970_1	1	-
chr1	6557794	6558144	AT1G18980_1	1	-
chr1	6560185	6560535	AT1G18990_1	1	-
chr1	6562529	6562879	AT1G19000_1	1	-
chr1	6565529	6565879	AT1G19010_1	1	+
chr1	6567825	6568175	AT1G19020_1	1	+
chr1	6568542	6568892	AT1G19025_1	1	+
chr1	6578916	6579266	AT1G19050_1	1	-
chr1	6583994	6584344	AT1G19080_1	1	+
chr1	6594686	6595036	AT1G19100_1	1	+
chr1	6605996	6606346	AT1G19115_1	1	+
chr1	6612233	6612583	AT1G19140_1	1	-
chr1	6616425	6616775	AT1G19170_1	1	+
chr1	6623548	6623898	AT1G19190_1	1	+
chr1	6625689	6626039	AT1G19200_1	1	-
chr1	6627411	6627761	AT1G19210_1	1	-
chr1	6632823	6633173	AT1G19220_1	1	-
chr1	6643802	6644152	AT1G19230_1	1	+
chr1	6677394	6677744	AT1G19310_1	1	-
chr1	6679030	6679380	AT1G19320_1	1	+
chr1	6697874	6698224	AT1G19380_1	1	+
chr1	6711168	6711518	AT1G19397_1	1	+
chr1	6728842	6729192	AT1G19440_1	1	+
chr1	6734631	6734981	AT1G19450_1	1	-
chr1	6746521	6746871	AT1G19485_1	1	+
chr1	6757126	6757476	AT1G19510_1	1	-
chr1	6759714	6760064	AT1G19520_1	1	+
chr1	6763664	6764014	AT1G19530_1	1	+
chr1	6765420	6765770	AT1G19540_1	1	+
chr1	6774204	6774554	AT1G19550_1	1	-
chr1	6774204	6774554	AT1G19570_1	1	-
chr1	6778772	6779122	AT1G19600_1	1	+
chr1	6781788	6782138	AT1G19610_1	1	-
chr1	6783746	6784096	AT1G19620_1	1	+
chr1	6787815	6788165	AT1G19630_1	1	-
chr1	6791514	6791864	AT1G19640_1	1	-
chr1	6804719	6805069	AT1G19670_1	1	-
chr1	6819258	6819608	AT1G19715_1	1	-
chr1	6823816	6824166	AT1G19730_1	1	-
chr1	6824099	6824449	AT1G19740_1	1	+
chr1	6826647	6826997	AT1G19750_1	1	+
chr1	6832075	6832425	AT1G19770_1	1	+
chr1	6836293	6836643	AT1G19780_1	1	-
chr1	6840047	6840397	AT1G19790_1	1	-
chr1	6846118	6846468	AT1G19800_1	1	+
chr1	6851904	6852254	AT1G19830_1	1	+
chr1	6873088	6873438	AT1G19840_1	1	-
chr1	6894487	6894837	AT1G19860_1	1	-
chr1	6908493	6908843	AT1G19900_1	1	-
chr1	6913008	6913358	AT1G19910_1	1	+
chr1	6923938	6924288	AT1G19950_1	1	+
chr1	6927790	6928140	AT1G19960_1	1	+
chr1	6932447	6932797	AT1G19970_1	1	-
chr1	6932764	6933114	AT1G19980_1	1	+
chr1	6940335	6940685	AT1G20010_1	1	-
chr1	6942582	6942932	AT1G20020_1	1	+
chr1	6958872	6959222	AT1G20070_1	1	-
chr1	6961790	6962140	AT1G20080_1	1	+
chr1	6966758	6967108	AT1G20090_1	1	+
chr1	6970703	6971053	AT1G20100_1	1	-
chr1	6971234	6971584	AT1G20110_1	1	+
chr1	6977637	6977987	AT1G20130_1	1	+
chr1	6983791	6984141	AT1G20135_1	1	+
chr1	6986110	6986460	AT1G20140_1	1	+
chr1	6993636	6993986	AT1G20160_1	1	-
chr1	6996068	6996418	AT1G20180_1	1	+
chr1	6999500	6999850	AT1G20190_1	1	-
chr1	7004124	7004474	AT1G20200_1	1	-
chr1	7007310	7007660	AT1G20220_1	1	-
chr1	7016505	7016855	AT1G20260_1	1	+
chr1	7032039	7032389	AT1G20310_1	1	+
chr1	7043075	7043425	AT1G20340_1	1	-
chr1	7083584	7083934	AT1G20430_1	1	-
chr1	7085521	7085871	AT1G20440_1	1	-
chr1	7088960	7089310	AT1G20450_1	1	-
chr1	7094010	7094360	AT1G20470_1	1	+
chr1	7107431	7107781	AT1G20520_1	1	-
chr1	7118002	7118352	AT1G20550_1	1	-
chr1	7126375	7126725	AT1G20570_1	1	-
chr1	7128492	7128842	AT1G20575_1	1	-
chr1	7128637	7128987	AT1G20580_1	1	+
chr1	7132934	7133284	AT1G20600_1	1	+
chr1	7137500	7137850	AT1G20610_1	1	-
chr1	7142834	7143184	AT1G20620_1	1	+
chr1	7146479	7146829	AT1G20630_1	1	+
chr1	7154354	7154704	AT1G20640_1	1	+
chr1	7169070	7169420	AT1G20680_1	1	+
chr1	7176635	7176985	AT1G20693_1	1	+
chr1	7179277	7179627	AT1G20696_1	1	+
chr1	7182305	7182655	AT1G20700_1	1	+
chr1	7192564	7192914	AT1G20720_1	1	-
chr1	7208835	7209185	AT1G20750_1	1	-
chr1	7209149	7209499	AT1G20760_1	1	+
chr1	7231757	7232107	AT1G20810_1	1	+
chr1	7238554	7238904	AT1G20823_1	1	+
chr1	7248181	7248531	AT1G20840_1	1	-
chr1	7251924	7252274	AT1G20850_1	1	+
chr1	7265209	7265559	AT1G20880_1	1	-
chr1	7267084	7267434	AT1G20890_1	1	-
chr1	7301154	7301504	AT1G20950_1	1	-
chr1	7309998	7310348	AT1G20960_1	1	-
chr1	7313773	7314123	AT1G20970_1	1	+
chr1	7345908	7346258	AT1G21010_1	1	+
chr1	7366524	7366874	AT1G21050_1	1	+
chr1	7377879	7378229	AT1G21070_1	1	-
chr1	7382117	7382467	AT1G21080_1	1	-
chr1	7388177	7388527	AT1G21100_1	1	-
chr1	7391300	7391650	AT1G21110_1	1	-
chr1	7396520	7396870	AT1G21120_1	1	-
chr1	7400353	7400703	AT1G21130_1	1	-
chr1	7404137	7404487	AT1G21140_1	1	+
chr1	7412558	7412908	AT1G21160_1	1	-
chr1	7412680	7413030	AT1G21170_1	1	+
chr1	7420957	7421307	AT1G21200_1	1	+
chr1	7434009	7434359	AT1G21240_1	1	+
chr1	7454760	7455110	AT1G21310_1	1	-
chr1	7465031	7465381	AT1G21320_1	1	-
chr1	7469552	7469902	AT1G21326_1	1	-
chr1	7475772	7476122	AT1G21340_1	1	+
chr1	7478771	7479121	AT1G21350_1	1	-
chr1	7483663	7484013	AT1G21370_1	1	+
chr1	7488436	7488786	AT1G21380_1	1	-
chr1	7491693	7492043	AT1G21395_1	1	+
chr1	7496892	7497242	AT1G21410_1	1	+
chr1	7508679	7509029	AT1G21450_1	1	+
chr1	7513105	7513455	AT1G21460_1	1	-
chr1	7524450	7524800	AT1G21475_1	1	-
chr1	7530756	7531106	AT1G21500_1	1	-
chr1	7534557	7534907	AT1G21520_1	1	-
chr1	7546699	7547049	AT1G21530_1	1	-
chr1	7550315	7550665	AT1G21540_1	1	-
chr1	7569613	7569963	AT1G21590_1	1	-
chr1	7573682	7574032	AT1G21610_1	1	+
chr1	7603932	7604282	AT1G21651_1	1	-
chr1	7610147	7610497	AT1G21670_1	1	+
chr1	7612754	7613104	AT1G21680_1	1	+
chr1	7615393	7615743	AT1G21690_1	1	+
chr1	7626084	7626434	AT1G21720_1	1	+
